  2.1444e+02  2.1411e-01  6.3294e-02  8.4269e-02  2.1388e-01  2.0251e-01 -6.9235e-02 -2.0995e-02 -8.5924e-02  1.9072e-01 -2.2656e-01  1.4976e-01  8.8773e-02 -2.4750e-02  8.1765e-02  3.2410e-01 -2.0134e-01 -1.0650e-02  2.5896e-01  2.7808e-02 -2.4545e-01 -2.0006e-01 -1.7190e-01  5.3840e-01 -1.5594e-01 -3.8711e-02 -2.1210e-01 -1.1976e-01
  2.3008e+02 -4.8712e-02 -1.2046e-02 -2.5007e-02 -7.1800e-02  6.2624e-02 -1.5044e-01 -2.5756e-01 -2.4767e-01  3.9725e-02  2.5736e-02  6.0422e-03 -5.5625e-02  3.7142e-01 -1.9371e-01  3.0322e-01  8.1963e-02 -1.4278e-01  9.2850e-02  3.0009e-02 -6.0219e-03  5.3330e-02 -2.3967e-01  6.7480e-01  7.5319e-02  4.0271e-03  3.7604e-02  7.2624e-02
  3.3465e+02  2.4219e-02 -2.3005e-02 -2.1611e-02 -4.8738e-02  2.1393e-01 -4.4938e-01 -3.5459e-01  1.9410e-01  2.7670e-01  1.2299e-02 -3.7146e-02  1.0575e-02 -1.0096e-02  3.2691e-01  1.6326e-01 -2.7520e-01 -1.5570e-01  9.6103e-02 -1.3280e-02  3.6563e-02 -1.4196e-02  3.8972e-01 -2.4866e-02  4.9284e-02 -6.9888e-02 -1.8001e-01  2.6448e-01
  3.4520e+02 -3.5543e-03 -3.5387e-02  1.8791e-02 -5.3658e-02 -6.4910e-02 -9.4518e-02 -6.2547e-03  2.2813e-01  9.1997e-02 -1.3096e-02 -3.9633e-04 -2.4326e-02  5.7150e-02  3.1115e-01  2.2663e-01 -1.1799e-01 -3.0741e-01  2.6952e-01  4.0771e-02  2.8576e-02  9.3404e-03 -4.6973e-01 -2.5948e-01 -1.0583e-01  2.0766e-01  2.0690e-01 -4.4820e-01
  4.3399e+02 -3.8511e-03  1.6439e-02  1.6281e-02  5.6882e-02 -1.6104e-01  3.5650e-01  3.5132e-01 -1.2160e-01 -2.4502e-01 -4.9730e-03 -1.3222e-02 -5.5487e-02  2.2984e-01  2.3574e-01  3.8314e-01 -3.6092e-01 -2.0023e-01  9.1641e-02 -1.2986e-02  4.2595e-04 -1.2932e-02  2.8404e-01 -4.9813e-03  3.8147e-02 -2.1502e-01  1.9429e-01  2.0305e-01
  5.5977e+02  3.0098e-02  3.2204e-02 -7.8382e-03 -2.9144e-01 -7.6588e-01 -1.3612e-01 -7.6239e-02  2.3879e-02  5.7549e-02  2.8046e-03  1.1520e-03  8.1108e-03 -4.2436e-03  6.0553e-02  3.0240e-02 -3.3781e-01  2.2586e-01 -2.5566e-01  9.1412e-03 -1.1704e-03  1.9678e-02 -6.9596e-02  1.1814e-01  1.7585e-02  1.1206e-01 -1.7336e-01 -3.0237e-02
  6.4477e+02 -1.1256e-02  3.1131e-02 -4.5319e-03 -5.4804e-02 -2.0757e-01  1.0546e-01  4.0712e-02 -1.6977e-01 -9.1402e-02 -1.9900e-02  1.9445e-02 -1.3097e-02  1.9010e-02  3.6747e-02  4.8463e-02  3.5165e-01 -3.1002e-01  3.5878e-01 -1.5984e-02  3.8528e-02 -1.0960e-02  1.2074e-01 -9.2771e-02  7.9594e-04  2.7085e-01 -6.7077e-01  3.1637e-02
  8.2750e+02 -2.6829e-02 -5.8998e-04  8.2062e-03  1.7098e-01  4.2506e-01  1.3628e-01  1.0894e-01 -1.2241e-01 -1.1343e-01  9.7672e-03 -2.9615e-02 -3.0139e-03  5.0746e-02  1.1115e-01  1.1643e-01 -4.2485e-01  2.3322e-01 -3.0781e-01  1.7473e-02  1.8763e-02  1.3435e-02 -2.0637e-01  1.4639e-02 -2.3098e-02  2.9403e-01 -4.8007e-01 -1.0399e-01
  1.6558e+03 -8.2215e-03 -4.8526e-04  2.7224e-02 -8.6002e-02  5.7907e-02 -2.8902e-01  2.0415e-01 -6.8102e-02 -1.4926e-01 -1.9445e-02 -2.4552e-02 -5.8540e-04  3.4543e-02  2.3532e-01  1.6386e-01  2.7439e-01  1.7069e-01 -1.3454e-01 -4.3620e-02 -2.0458e-02  2.6640e-02  4.6998e-01  1.9945e-01  9.7446e-02  2.3430e-01  1.2678e-01 -5.3407e-01
  1.6605e+03 -1.2256e-02  3.3937e-03  4.5573e-02 -1.4994e-01  7.8528e-02 -4.9594e-01  3.5137e-01 -1.2395e-01 -2.5606e-01  2.9564e-02  3.7921e-02  6.1927e-03 -7.6699e-02 -3.7495e-01 -2.8670e-01 -4.1293e-01 -2.5957e-01  2.1468e-01 -3.0726e-03  1.3005e-03  2.1057e-03  3.3710e-02  1.2859e-02  7.6476e-03  2.8576e-02 -9.2450e-03 -3.8598e-02
  1.6848e+03  5.6436e-03 -4.3546e-03 -3.7700e-02  1.5190e-01 -2.4656e-02  4.3404e-01 -2.9399e-01  9.8986e-02  2.1143e-01  2.3439e-02  2.5465e-02 -1.0010e-03 -3.4902e-02 -2.6485e-01 -1.8152e-01 -3.4377e-01 -1.8166e-01  1.4537e-01 -3.0852e-02 -9.8718e-03  2.1947e-02  3.4818e-01  1.4833e-01  7.4894e-02  2.0067e-01  4.5477e-02 -4.1832e-01
  3.6359e+03  2.1919e-02 -6.8007e-03 -1.3251e-02 -4.0067e-01  1.4206e-01  1.3588e-01  6.4988e-02 -2.5838e-02  8.4294e-02  1.9684e-03  2.9236e-02  2.2917e-02 -1.0847e-01 -2.8261e-02  9.0525e-02  5.9971e-02 -4.3187e-01 -4.5036e-01 -3.0796e-02 -1.4211e-02 -9.1910e-03  1.1445e-02  6.3347e-03 -1.4295e-01  4.8237e-01  2.0705e-01  2.7507e-01
  3.6849e+03  9.7355e-03 -3.1118e-03 -7.4445e-03 -1.9531e-01  6.6892e-02  6.3800e-02  4.1456e-02 -1.5687e-02  5.6962e-02 -3.0160e-03 -3.3565e-02 -2.6086e-02  1.2805e-01  3.2309e-02 -1.1164e-01 -7.8845e-02  4.9929e-01  5.2515e-01 -3.1162e-02 -1.3862e-02 -1.0218e-02  3.0607e-03  6.6724e-03 -1.2732e-01  4.8950e-01  2.1260e-01  2.8737e-01
  3.6942e+03 -4.0144e-02  1.3092e-02  2.4420e-02  7.5367e-01 -2.6230e-01 -2.4114e-01 -1.2069e-01  5.2565e-02 -1.4708e-01 -7.7976e-05  6.5929e-03  5.5960e-03 -1.2069e-02 -2.0659e-03  1.6479e-02  1.6332e-02 -1.0024e-01 -1.0446e-01 -2.4570e-02 -1.0887e-02 -6.6926e-03  7.7478e-03  5.4232e-03 -1.2116e-01  3.8330e-01  1.6699e-01  2.2720e-01
  3.9068e+03 -1.3850e-02  5.6788e-03 -1.3886e-02  5.3943e-02 -1.8495e-02 -2.9714e-02  1.6440e-01 -7.3038e-02  2.4775e-01  1.6676e-02  1.8679e-03 -1.6306e-02 -2.6276e-01 -9.3533e-02  2.0367e-01  8.9919e-04  6.2254e-02  5.5524e-02  2.2264e-03 -1.7545e-04  5.7235e-02  1.2496e-01  7.6585e-02 -8.4579e-01 -1.6163e-01 -7.0760e-02 -6.0623e-02
  3.9153e+03 -1.9149e-02  7.6455e-03 -1.7651e-02  8.8743e-02 -2.8516e-02 -4.4037e-02  2.1318e-01 -9.3258e-02  3.2337e-01  3.6646e-02  5.6653e-03 -3.4620e-02 -5.8393e-01 -2.0776e-01  4.5255e-01  5.3193e-03  1.1775e-01  9.6780e-02 -1.2353e-03  7.5494e-05 -3.0059e-02 -6.6855e-02 -3.9765e-02  4.4531e-01  8.5459e-02  3.9105e-02  3.2662e-02
  3.9163e+03 -3.8054e-02  1.5581e-02 -3.7584e-02  1.5722e-01 -5.3374e-02 -7.9781e-02  4.4551e-01 -1.9598e-01  6.7624e-01 -2.3711e-02 -2.7768e-03  2.3233e-02  3.7609e-01  1.3427e-01 -2.8966e-01  6.2178e-04 -8.9174e-02 -7.8696e-02  6.8270e-04  4.7489e-04 -6.0878e-03 -1.4031e-02 -9.0602e-03  9.8960e-02  4.0095e-03  2.5754e-03 -2.6859e-03
